Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max,Intensity Mean,Intensity Median,Intensity Min,Intensity StdDev,Intensity Sum,Number of Vertices,Position X,Position Y,Position Z,Sphericity,Volume
3.28,133.26,33.66,0.37,0.50,20608.00,8790.17,7366.13,5269.00,3418.50,369187.00,122.00,112.77,34.08,62.28,0.60,0.26
0.40,134.02,33.83,0.39,0.38,11132.00,6988.00,5481.01,5414.00,2399.83,27952.00,18.00,113.29,34.02,63.01,0.73,0.01
0.63,132.92,21.05,0.80,0.13,10458.00,7111.25,6117.37,4957.00,2053.33,28445.00,20.00,115.50,21.24,62.28,0.75,0.03
0.26,132.55,24.21,0.25,0.50,5723.00,4763.00,4323.59,4205.00,596.31,19052.00,18.00,114.95,24.35,61.35,0.74,0.01
1.93,133.07,23.06,0.45,0.39,9337.00,5461.33,4795.46,4260.00,1340.33,114688.00,82.00,115.25,23.48,62.23,0.46,0.08
0.31,133.79,23.14,0.32,0.46,5812.00,4825.00,4534.83,4277.00,587.47,19300.00,18.00,115.68,23.24,63.07,0.68,0.01
0.26,133.45,26.80,0.39,0.38,6320.00,4473.75,3826.93,3715.00,1071.56,17895.00,18.00,115.53,27.00,61.10,0.74,0.01
0.17,134.24,27.13,0.12,0.93,5595.00,4438.33,3642.00,3642.00,837.03,13315.00,14.00,115.75,27.29,62.27,0.76,0.00
0.34,97.04,42.47,0.39,0.47,8916.00,6606.00,4948.00,4948.00,1684.26,19818.00,14.00,65.34,42.61,57.73,0.76,0.01
3.08,97.25,43.47,0.40,0.35,9868.00,6217.27,6175.89,4528.00,1352.07,186518.00,114.00,64.92,43.81,57.64,0.46,0.16
0.16,99.21,46.87,0.25,0.44,5206.00,4285.33,3683.00,3683.00,661.25,12856.00,14.00,65.72,46.93,57.64,0.66,0.00
0.35,99.75,46.97,0.25,0.44,8372.00,6024.33,4234.00,4234.00,1734.69,18073.00,14.00,66.22,47.08,57.87,0.71,0.01
0.30,100.16,47.00,0.32,0.46,6046.00,4945.50,4449.03,4321.00,679.52,19782.00,18.00,66.53,47.15,58.16,0.73,0.01
0.29,100.35,47.25,0.25,0.44,6661.00,5559.33,4239.00,4239.00,1000.79,16678.00,14.00,66.48,47.37,58.37,0.74,0.01
0.52,96.09,41.26,0.16,0.00,7093.00,5313.60,4317.22,3863.00,1151.81,26568.00,20.00,64.57,41.38,57.90,0.67,0.02
1.13,96.58,41.90,0.21,0.47,8461.00,5499.17,5009.21,4108.00,1178.94,65990.00,50.00,64.65,42.16,58.07,0.57,0.05
0.70,96.66,41.74,0.23,0.64,8178.00,5706.29,5172.46,4369.00,1210.96,39944.00,28.00,64.90,41.91,58.10,0.68,0.03
0.28,96.58,41.25,0.42,0.30,5157.00,4408.20,4143.49,4115.00,383.61,22041.00,22.00,64.62,41.44,58.61,0.65,0.01
0.28,98.03,43.06,0.39,0.47,5753.00,5359.33,4734.00,4734.00,447.09,16078.00,14.00,65.86,43.20,58.37,0.83,0.01
0.60,97.47,43.42,0.32,0.46,10812.00,8382.00,7236.96,6433.00,1691.76,33528.00,18.00,64.92,43.62,58.16,0.74,0.03
1.75,97.84,43.60,0.19,0.66,8828.00,6010.05,5507.38,4208.00,1365.31,126211.00,72.00,64.95,43.91,58.52,0.55,0.09
0.15,99.66,45.82,0.25,0.44,4866.00,4080.33,3566.00,3566.00,564.34,12241.00,14.00,66.58,45.90,58.24,0.65,0.00
0.94,99.89,45.31,0.45,0.41,6941.00,4782.50,4187.15,3662.00,1193.96,57390.00,46.00,66.81,45.56,58.64,0.66,0.05
0.12,100.54,45.44,0.25,0.44,3802.00,3672.33,3456.00,3456.00,153.98,11017.00,14.00,66.88,45.46,59.73,0.55,0.00
0.94,100.02,46.86,0.28,0.29,8839.00,5597.90,5165.21,3966.00,1357.34,55979.00,40.00,66.05,47.17,58.44,0.64,0.04
0.23,100.52,47.32,0.39,0.47,5585.00,5002.33,4636.00,4636.00,416.53,15007.00,14.00,66.15,47.44,58.97,0.76,0.01
0.27,99.92,47.72,0.25,0.44,7404.00,5392.00,3933.00,3933.00,1469.99,16176.00,14.00,66.13,47.82,57.65,0.70,0.01
0.94,100.21,47.54,0.53,0.31,10413.00,5632.10,4801.36,4167.00,1770.56,56321.00,40.00,65.95,47.80,58.38,0.61,0.04
0.50,103.73,50.34,0.35,0.52,5717.00,5200.00,5202.96,4302.00,478.52,26000.00,22.00,69.31,50.56,58.32,0.81,0.02
0.27,96.24,40.36,0.39,0.38,5567.00,4228.25,3835.77,3496.00,794.91,16913.00,18.00,65.16,40.51,58.09,0.73,0.01
0.82,96.49,40.37,0.36,0.52,7864.00,4967.00,3997.69,3889.00,1310.69,44703.00,38.00,64.92,40.62,58.69,0.58,0.03
1.93,97.29,41.61,0.40,0.40,8491.00,5643.61,4898.03,4111.00,1447.90,101585.00,74.00,64.97,41.95,59.03,0.42,0.07
0.27,97.65,42.44,0.39,0.38,5449.00,4977.75,4692.89,4486.00,398.32,19911.00,18.00,65.12,42.56,59.02,0.70,0.01
5.14,98.43,44.02,0.38,0.44,10588.00,6348.60,5586.92,4250.00,1691.14,380916.00,194.00,65.66,44.50,58.29,0.44,0.32
0.25,97.63,44.97,0.25,0.44,5336.00,4808.00,4286.00,4286.00,428.68,14424.00,14.00,64.93,45.11,57.27,0.73,0.01
0.44,97.68,44.37,0.55,0.28,7095.00,5455.17,5055.00,4375.00,896.45,32731.00,24.00,64.95,44.49,57.83,0.72,0.02
0.28,99.18,43.90,0.32,0.46,7024.00,5159.75,4411.71,4129.00,1129.64,20639.00,18.00,66.02,44.02,59.50,0.79,0.01
0.21,104.19,50.82,0.25,0.44,5516.00,4781.67,4288.00,4288.00,529.43,14345.00,14.00,69.81,50.88,58.25,0.71,0.01
0.46,104.89,51.21,0.62,0.23,5491.00,4776.00,4615.02,3996.00,575.31,28656.00,26.00,70.19,51.34,58.66,0.73,0.02
0.24,106.27,51.67,0.25,0.44,5872.00,5048.00,4091.00,4091.00,733.15,15144.00,14.00,70.51,51.82,60.30,0.69,0.01
0.11,106.67,51.86,0.25,0.44,4729.00,4119.67,3790.00,3790.00,431.35,12359.00,14.00,70.06,51.95,61.42,0.65,0.00
1.82,93.66,37.29,0.40,0.48,7877.00,5651.50,5299.69,4041.00,1160.39,124333.00,76.00,62.58,37.56,58.70,0.63,0.12
0.14,93.68,37.21,0.39,0.47,4982.00,4385.67,4057.00,4057.00,422.41,13157.00,14.00,62.24,37.31,59.25,0.79,0.00
0.29,94.36,37.57,0.27,0.00,5607.00,4980.67,3961.00,3961.00,727.26,14942.00,14.00,62.88,37.70,59.41,0.74,0.01
0.39,95.00,40.27,0.29,0.46,5281.00,4488.40,4122.76,3791.00,534.28,22442.00,22.00,63.79,40.38,57.66,0.68,0.01
0.39,94.90,39.36,0.23,0.37,6336.00,4994.00,4790.17,3923.00,865.14,19976.00,18.00,63.93,39.58,57.91,0.65,0.01
0.53,95.36,39.49,0.31,0.61,5301.00,4539.75,4226.47,4105.00,403.06,36318.00,34.00,63.88,39.72,58.61,0.61,0.02
0.25,95.48,39.29,0.25,0.44,7632.00,5358.00,4114.00,4114.00,1610.33,16074.00,14.00,63.91,39.44,58.97,0.74,0.01
0.19,95.79,39.53,0.25,0.44,4622.00,4462.00,4157.00,4157.00,215.75,13386.00,14.00,63.82,39.61,59.44,0.72,0.00
0.28,95.67,40.02,0.72,0.12,5700.00,4870.50,4550.39,4392.00,504.44,19482.00,18.00,63.78,40.20,58.90,0.80,0.01
0.22,95.61,39.68,0.25,0.44,5564.00,4742.67,4304.00,4304.00,581.22,14228.00,14.00,63.63,39.84,59.20,0.65,0.01
2.91,97.84,42.77,0.25,0.59,9499.00,5985.00,5795.71,4402.00,1169.69,179550.00,118.00,65.16,43.19,58.83,0.43,0.13
0.35,97.80,43.17,0.25,0.44,7974.00,6643.67,5427.00,5427.00,1042.91,19931.00,14.00,64.81,43.31,59.07,0.77,0.01
0.46,98.52,43.20,0.05,0.85,6879.00,5068.83,4577.53,3873.00,1007.39,30413.00,26.00,65.85,43.33,59.10,0.69,0.02
0.53,101.15,47.70,0.33,0.43,6167.00,5345.00,5114.09,5020.00,416.96,26725.00,22.00,66.88,47.87,58.88,0.66,0.02
0.93,104.33,50.27,0.23,0.71,7088.00,5530.78,4875.88,4312.00,1000.94,49777.00,38.00,69.58,50.48,59.13,0.60,0.04
0.27,105.01,50.93,0.02,0.99,6312.00,4598.25,4120.29,3750.00,1004.18,18393.00,18.00,70.35,51.03,58.94,0.57,0.01
0.26,105.16,50.83,0.39,0.47,6047.00,5007.00,4091.00,4091.00,803.33,15021.00,14.00,70.61,50.96,58.95,0.74,0.01
0.09,94.49,39.15,0.25,0.44,3919.00,3841.33,3713.00,3713.00,91.42,11524.00,14.00,63.24,39.17,58.27,0.56,0.00
0.82,95.31,39.22,0.29,0.64,7011.00,5265.78,4822.15,3949.00,1087.46,47392.00,36.00,63.42,39.44,59.22,0.69,0.04
0.17,95.87,40.15,0.25,0.44,4957.00,4595.67,4240.00,4240.00,292.74,13787.00,14.00,64.04,40.26,58.90,0.74,0.00
0.28,96.20,40.71,0.55,0.00,5460.00,4486.80,3998.55,3914.00,562.27,22434.00,22.00,64.13,40.78,58.99,0.56,0.01
0.99,96.50,40.39,0.60,0.27,8116.00,5732.40,5247.37,4081.00,1333.80,57324.00,40.00,64.54,40.55,59.18,0.62,0.05
0.15,96.51,40.15,0.25,0.44,4560.00,4184.33,3770.00,3770.00,323.67,12553.00,14.00,64.35,40.26,59.60,0.64,0.00
1.71,99.05,44.32,0.27,0.68,10512.00,6067.23,5062.75,4473.00,1743.03,133479.00,68.00,65.61,44.59,59.31,0.65,0.11
0.09,99.58,44.56,0.25,0.44,4311.00,3965.33,3727.00,3727.00,250.21,11896.00,14.00,65.53,44.65,60.24,0.56,0.00
0.75,100.18,47.68,0.42,0.34,6124.00,4690.38,4362.25,3775.00,740.19,37523.00,34.00,65.56,47.93,58.66,0.61,0.03
0.44,100.72,47.90,0.37,0.22,7218.00,4771.00,4254.42,3905.00,1038.18,33397.00,30.00,65.76,48.08,59.24,0.73,0.02
0.33,98.48,42.98,0.25,0.44,8023.00,6238.67,4850.00,4850.00,1325.24,18716.00,14.00,65.35,43.12,59.74,0.74,0.01
0.20,98.66,43.35,0.25,0.44,5363.00,4753.00,4112.00,4112.00,511.19,14259.00,14.00,65.28,43.41,59.90,0.69,0.00
0.30,100.80,47.18,0.47,0.32,6719.00,5046.25,4561.54,4126.00,993.49,20185.00,18.00,66.17,47.33,59.52,0.85,0.01
0.63,103.65,49.48,0.50,0.20,6733.00,5027.14,4683.54,3866.00,864.37,35190.00,28.00,68.91,49.62,59.44,0.65,0.02
0.39,94.56,38.45,0.23,0.37,5177.00,4891.50,4890.83,4517.00,239.58,19566.00,18.00,63.20,38.58,58.80,0.72,0.01
0.21,94.51,38.38,0.25,0.44,4927.00,4512.67,3864.00,3864.00,464.53,13538.00,14.00,62.94,38.44,59.11,0.59,0.00
0.37,94.98,38.21,0.39,0.38,6301.00,5238.00,5188.89,4111.00,776.85,20952.00,18.00,63.08,38.35,59.77,0.75,0.01
0.22,94.83,37.90,0.39,0.47,6893.00,5224.33,4184.00,4184.00,1191.85,15673.00,14.00,62.97,38.04,59.85,0.79,0.01
0.61,104.51,49.90,0.37,0.19,8175.00,6197.80,5028.48,4480.00,1360.01,30989.00,22.00,69.32,50.00,60.14,0.68,0.03
0.33,103.79,49.93,0.25,0.44,5812.00,5524.00,5117.00,5117.00,295.95,16572.00,14.00,69.09,50.01,59.14,0.69,0.01
1.71,104.71,50.19,0.35,0.33,9124.00,5418.20,4851.62,4175.00,1417.85,108364.00,74.00,69.59,50.51,59.75,0.52,0.08
0.11,104.42,50.72,0.00,1.92,4965.00,4126.33,3582.00,3582.00,601.74,12379.00,14.00,69.04,50.88,59.56,0.68,0.00
0.20,105.02,50.06,0.12,0.93,6979.00,5346.67,4275.00,4275.00,1172.94,16040.00,14.00,69.92,50.23,60.15,0.61,0.00
0.58,105.78,50.62,0.16,0.00,6177.00,5632.20,5508.33,4909.00,423.05,28161.00,20.00,70.88,50.74,59.93,0.71,0.03
0.71,100.90,47.57,0.20,0.24,6405.00,5413.86,4974.87,4131.00,770.90,37897.00,30.00,66.63,47.75,58.83,0.55,0.02
0.47,101.47,47.67,0.33,0.43,6501.00,4743.00,4033.68,4024.00,918.31,23715.00,22.00,66.91,47.85,59.40,0.54,0.01
0.34,102.34,48.26,0.25,0.44,7894.00,5886.33,4843.00,4843.00,1420.00,17659.00,14.00,67.03,48.40,60.31,0.76,0.01
0.31,106.16,52.54,0.32,0.46,4985.00,4446.50,4383.53,3972.00,360.22,17786.00,18.00,70.54,52.72,59.29,0.78,0.01
1.86,106.84,52.47,0.19,0.56,6708.00,4984.05,4762.49,3862.00,830.26,99681.00,80.00,70.69,52.77,60.27,0.50,0.08
0.22,107.49,52.41,0.32,0.46,4806.00,4321.75,3920.06,3906.00,411.36,17287.00,18.00,70.92,52.58,61.32,0.74,0.01
0.28,107.60,53.17,0.12,0.93,5270.00,4685.33,3963.00,3963.00,542.39,14056.00,14.00,70.83,53.24,61.05,0.67,0.01
2.25,110.54,55.76,0.20,0.74,12651.00,6149.26,5171.04,3661.00,2390.89,166030.00,96.00,73.85,56.06,60.18,0.54,0.13
0.39,111.03,56.12,0.44,0.41,5011.00,4366.67,4218.65,3865.00,395.04,26200.00,26.00,74.49,56.26,60.13,0.64,0.01
0.27,104.66,49.53,0.12,0.93,7750.00,5711.67,4416.00,4416.00,1458.89,17135.00,14.00,69.49,49.73,60.43,0.73,0.01
0.53,104.67,49.50,0.71,0.16,10010.00,6522.40,4841.87,4451.00,1966.21,32612.00,22.00,69.27,49.73,60.70,0.76,0.02
0.26,105.15,49.94,0.39,0.47,6721.00,5401.00,4539.00,4539.00,947.84,16203.00,14.00,69.70,50.12,60.72,0.78,0.01
0.30,105.01,49.35,0.03,0.98,5628.00,4954.00,3850.00,3850.00,786.98,14862.00,14.00,69.33,49.43,61.46,0.58,0.01
0.54,106.50,50.80,0.28,0.41,5609.00,4776.67,4453.53,4130.00,591.90,28660.00,26.00,71.17,51.02,60.63,0.67,0.02
4.50,110.86,55.53,0.32,0.60,16396.00,8034.02,7262.48,4587.00,2704.97,490075.00,158.00,73.71,55.98,61.01,0.56,0.37
0.21,108.09,53.46,0.25,0.44,5174.00,4675.00,4033.00,4033.00,476.66,14025.00,14.00,71.39,53.59,60.95,0.70,0.01
0.36,108.03,53.42,0.25,0.44,6180.00,5563.67,4428.00,4428.00,804.02,16691.00,14.00,71.09,53.61,61.17,0.65,0.01
4.10,111.63,55.62,0.31,0.59,17918.00,7630.53,5988.97,4524.00,3206.64,450201.00,164.00,73.83,56.11,62.14,0.59,0.35
0.36,111.90,56.29,0.71,0.16,5755.00,4825.60,4004.28,3903.00,778.12,24128.00,22.00,73.46,56.42,62.78,0.76,0.01
0.37,111.88,55.84,0.20,0.61,6428.00,4709.20,3885.17,3771.00,980.72,23546.00,22.00,73.31,56.04,63.27,0.71,0.01
0.21,112.60,56.21,0.25,0.44,5843.00,5008.00,4500.00,4500.00,595.04,15024.00,14.00,74.86,56.30,62.48,0.72,0.01
0.16,113.03,58.74,0.27,0.00,4690.00,4038.00,3612.00,3612.00,468.21,12114.00,14.00,74.89,58.82,60.88,0.63,0.00
1.27,113.36,58.57,0.12,0.65,7094.00,4916.00,4598.26,3659.00,867.62,58992.00,50.00,74.72,58.83,61.69,0.57,0.06
0.16,113.11,58.31,0.39,0.47,4910.00,4308.33,3684.00,3684.00,500.77,12925.00,14.00,74.92,58.45,61.36,0.84,0.00
0.09,113.82,58.78,0.00,1.92,3740.00,3610.33,3493.00,3493.00,101.22,10831.00,14.00,74.60,58.95,62.56,0.54,0.00
0.19,117.49,61.91,0.47,0.32,5406.00,4134.75,3649.91,3525.00,750.08,16539.00,18.00,78.89,62.09,61.05,0.75,0.00
0.32,118.94,62.96,0.39,0.47,6053.00,5359.33,4022.00,4022.00,945.86,16078.00,14.00,79.74,63.14,61.66,0.81,0.01
0.74,118.73,63.67,0.44,0.36,6420.00,4687.56,3969.75,3828.00,999.55,42188.00,38.00,79.17,63.86,61.25,0.55,0.02
0.23,118.61,63.39,0.12,0.93,6925.00,5266.00,4297.00,4297.00,1178.61,15798.00,14.00,79.22,63.48,61.34,0.64,0.01
0.44,119.10,63.78,0.25,0.00,7156.00,5704.50,5231.47,4896.00,867.88,22818.00,18.00,79.28,63.91,61.77,0.77,0.02
0.36,119.27,63.75,0.16,0.84,6123.00,5153.25,5095.31,4035.00,747.15,20613.00,18.00,79.03,63.90,62.43,0.77,0.01
0.39,119.76,63.55,0.44,0.21,4906.00,4390.00,4150.38,4126.00,313.37,17560.00,18.00,80.95,63.65,61.15,0.71,0.01
0.71,120.17,63.43,0.29,0.66,5917.00,4362.20,4142.14,3722.00,660.90,43622.00,40.00,80.93,63.61,62.01,0.69,0.03
0.28,120.56,63.70,0.00,1.98,5140.00,4660.67,4391.00,4391.00,339.83,13982.00,14.00,80.76,63.78,62.81,0.60,0.01
14.93,115.43,60.01,0.13,0.82,22951.00,8175.30,7300.72,4488.00,3005.28,1831270.00,584.00,75.85,60.89,62.17,0.40,1.38
0.32,115.75,61.36,0.72,0.12,6296.00,5149.50,4621.26,4487.00,713.01,20598.00,18.00,76.50,61.44,61.41,0.64,0.01
0.30,114.68,60.06,0.32,0.46,6139.00,5247.75,5130.75,4395.00,620.51,20991.00,18.00,75.37,60.17,62.04,0.71,0.01
0.48,115.70,59.77,0.13,0.54,6713.00,5231.83,4821.88,4482.00,735.13,31391.00,26.00,75.76,59.99,63.62,0.62,0.02
0.55,116.64,61.19,0.37,0.41,8264.00,5229.13,4702.89,4543.00,1171.92,41833.00,34.00,76.16,61.35,63.57,0.51,0.01
0.29,116.40,62.11,0.13,0.51,5660.00,4347.80,3917.69,3832.00,671.29,21739.00,22.00,77.57,62.23,60.50,0.67,0.01
0.21,117.13,62.40,0.25,0.44,4827.00,4652.00,4467.00,4467.00,147.14,13956.00,14.00,77.82,62.55,61.25,0.72,0.01
1.45,117.51,61.85,0.57,0.22,5298.00,4453.20,4426.75,3904.00,329.02,89064.00,78.00,77.72,62.31,62.32,0.44,0.05
0.24,118.31,61.79,0.39,0.47,5386.00,4927.67,4476.00,4476.00,371.54,14783.00,14.00,78.82,61.92,62.85,0.79,0.01
0.23,117.75,61.53,0.16,0.84,4656.00,4290.50,4031.85,3865.00,346.63,17162.00,18.00,77.79,61.66,63.35,0.77,0.01
0.33,119.93,63.59,0.44,0.21,5394.00,5011.25,4988.63,4415.00,373.01,20045.00,18.00,80.01,63.87,62.47,0.68,0.01
0.28,122.49,66.46,0.12,0.93,7220.00,5259.67,4277.00,4277.00,1386.17,15779.00,14.00,81.78,66.65,62.24,0.68,0.01
0.19,157.54,39.38,0.00,1.98,5056.00,4858.67,4607.00,4607.00,187.29,14576.00,14.00,110.49,93.94,61.54,0.56,0.00
15.16,159.14,40.28,0.26,0.62,52944.00,17261.80,14263.50,6672.00,7795.62,5092220.00,590.00,108.92,97.86,62.35,0.49,1.89
0.45,159.70,40.36,0.25,0.44,11171.00,10107.30,8734.00,8734.00,1018.71,30322.00,14.00,109.46,97.21,63.84,0.77,0.02
0.48,157.40,39.95,0.34,0.46,8022.00,5940.80,5536.21,4619.00,1128.33,29704.00,20.00,109.86,93.89,62.38,0.70,0.02
4.75,158.24,40.25,0.19,0.72,26274.00,11400.30,10292.50,5611.00,4067.79,820824.00,164.00,109.25,96.49,61.61,0.60,0.45
0.42,158.79,40.12,0.32,0.46,12342.00,9950.75,8608.41,7563.00,1934.42,39803.00,18.00,109.64,96.36,62.52,0.80,0.02
0.34,133.71,34.68,0.27,0.00,6691.00,6398.67,6231.00,6231.00,207.46,19196.00,14.00,112.48,34.78,63.37,0.76,0.01
0.12,133.50,34.98,0.00,1.98,5592.00,4639.33,4077.00,4077.00,677.28,13918.00,14.00,112.24,35.07,63.20,0.62,0.00
0.24,134.28,25.48,0.25,0.44,5788.00,4815.67,3765.00,3765.00,827.74,14447.00,14.00,115.77,25.56,63.05,0.69,0.01
0.22,134.58,25.18,0.39,0.47,5181.00,4732.33,3946.00,3946.00,557.86,14197.00,14.00,116.11,25.28,63.16,0.81,0.01
0.20,133.52,26.96,0.25,0.44,4827.00,4685.67,4501.00,4501.00,136.58,14057.00,14.00,115.11,27.02,62.03,0.69,0.00
0.28,133.87,29.45,0.25,0.44,5882.00,5025.33,4164.00,4164.00,701.38,15076.00,14.00,114.57,29.59,62.60,0.71,0.01
0.39,133.74,29.95,0.22,0.61,6610.00,5125.75,4750.23,4064.00,931.20,20503.00,18.00,114.32,30.13,62.54,0.73,0.01
0.48,132.36,24.77,0.20,0.46,4901.00,4290.63,4250.99,3799.00,359.67,34325.00,30.00,114.65,24.86,61.29,0.66,0.02
0.32,132.70,24.59,0.00,1.98,6725.00,5781.33,4997.00,4997.00,714.39,17344.00,14.00,114.74,24.68,61.94,0.63,0.01
0.06,132.49,24.38,0.39,0.47,4365.00,3875.33,3620.00,3620.00,346.35,11626.00,14.00,114.36,24.49,62.25,0.75,0.00
0.44,133.11,25.08,0.44,0.37,7139.00,5082.33,4190.44,4083.00,1182.32,30494.00,24.00,114.62,25.28,62.79,0.76,0.02
0.74,133.49,24.32,0.79,0.13,5110.00,4536.60,4556.48,4020.00,291.54,45366.00,40.00,115.01,24.63,63.12,0.57,0.03
0.30,133.52,29.47,0.47,0.32,4886.00,4409.25,4262.02,4212.00,276.28,17637.00,18.00,114.49,29.66,61.98,0.74,0.01
0.10,133.60,29.64,0.25,0.44,4000.00,3903.00,3756.00,3756.00,105.70,11709.00,14.00,114.29,29.76,62.45,0.55,0.00
0.43,134.28,29.16,0.71,0.16,6605.00,5383.20,4964.04,4678.00,684.42,26916.00,22.00,114.93,29.37,62.93,0.76,0.02
0.26,133.50,33.38,0.25,0.44,6653.00,5948.67,5215.00,5215.00,587.43,17846.00,14.00,112.78,33.46,63.10,0.72,0.01
0.56,133.41,33.58,0.57,0.19,9455.00,6119.00,5295.23,4825.00,1575.40,36714.00,26.00,112.73,33.79,62.85,0.61,0.02
0.29,134.26,36.91,0.00,1.92,6351.00,5525.67,4458.00,4458.00,791.59,16577.00,14.00,112.67,37.15,62.86,0.71,0.01
0.25,134.50,36.74,0.25,0.44,6069.00,5210.00,4078.00,4078.00,835.43,15630.00,14.00,112.83,36.85,63.27,0.71,0.01
0.20,134.09,37.04,0.39,0.47,6318.00,5005.00,3834.00,3834.00,1019.05,15015.00,14.00,112.31,37.15,63.15,0.85,0.01
0.44,133.46,23.12,0.71,0.16,7120.00,5008.40,4349.69,3968.00,1114.50,25042.00,22.00,115.05,23.30,63.51,0.70,0.02
0.35,133.63,33.97,0.25,0.44,8168.00,7187.33,6001.00,6001.00,896.55,21562.00,14.00,112.68,34.14,63.22,0.73,0.01
0.88,134.68,29.20,0.27,0.58,8996.00,4825.91,4304.36,3774.00,1392.01,53085.00,42.00,115.22,29.38,63.25,0.63,0.04
0.29,134.42,31.49,0.39,0.47,5898.00,5352.00,4880.00,4880.00,418.88,16056.00,14.00,114.19,31.66,63.45,0.82,0.01
0.27,134.90,31.64,0.44,0.21,5236.00,4443.50,3930.63,3820.00,590.71,17774.00,18.00,114.44,31.79,63.96,0.68,0.01
0.36,134.98,31.78,0.35,0.52,5870.00,4787.40,4215.69,3794.00,724.52,23937.00,22.00,114.71,32.05,63.52,0.69,0.01
0.31,134.91,32.20,0.25,0.44,6140.00,5552.00,4916.00,4916.00,500.85,16656.00,14.00,113.84,32.34,64.76,0.72,0.01
0.85,134.11,33.65,0.31,0.48,8680.00,6627.33,6336.34,4834.00,1279.26,59646.00,36.00,113.15,33.84,63.53,0.61,0.04
0.38,134.51,33.68,0.71,0.16,6770.00,5411.20,4639.95,4526.00,990.64,27056.00,22.00,113.63,33.94,63.48,0.67,0.01
0.58,134.12,33.95,0.17,0.62,6420.00,5411.14,5071.52,4865.00,558.99,37878.00,28.00,112.75,34.07,64.14,0.62,0.02
0.39,134.66,34.69,0.16,0.40,7084.00,5800.00,5057.96,4967.00,862.81,23200.00,18.00,113.61,34.78,63.37,0.70,0.01
0.17,134.64,32.13,0.25,0.44,5218.00,4212.00,3677.00,3677.00,711.83,12636.00,14.00,114.73,32.28,62.64,0.65,0.00
0.50,135.41,31.26,0.35,0.49,4611.00,4020.75,3817.59,3519.00,350.20,32166.00,34.00,115.26,31.52,63.71,0.63,0.02
0.43,134.77,34.97,0.08,0.87,7319.00,5289.40,4657.70,4395.00,1048.85,26447.00,22.00,113.56,35.11,63.52,0.69,0.02
0.32,134.56,34.75,0.55,0.00,6309.00,5349.60,5044.82,4908.00,498.33,26748.00,22.00,113.23,34.93,63.76,0.77,0.01
0.27,135.36,35.28,0.03,0.98,6444.00,5529.33,4933.00,4933.00,656.65,16588.00,14.00,113.71,35.36,64.37,0.61,0.01
0.41,134.54,35.78,0.55,0.00,8989.00,5898.40,4563.00,4563.00,1668.55,29492.00,22.00,112.88,35.96,63.76,0.74,0.02
0.30,134.79,35.73,0.25,0.44,6226.00,5884.67,5402.00,5402.00,350.93,17654.00,14.00,113.11,35.85,63.95,0.73,0.01
0.54,135.46,36.28,0.06,0.87,6778.00,5650.40,5434.55,4790.00,646.19,28252.00,22.00,113.45,37.24,63.98,0.63,0.02
4.69,134.51,32.80,0.15,0.53,12157.00,6262.75,5660.65,3924.00,1841.19,375765.00,202.00,113.62,33.31,63.85,0.45,0.29
0.18,134.55,33.09,0.25,0.44,5395.00,4649.67,4238.00,4238.00,527.99,13949.00,14.00,113.20,33.16,64.73,0.68,0.00
0.13,135.20,33.09,0.00,1.92,5911.00,4789.67,4185.00,4185.00,793.72,14369.00,14.00,114.00,33.22,64.65,0.64,0.00
0.21,133.10,33.39,0.27,0.00,5748.00,5400.00,4981.00,4981.00,317.13,16200.00,14.00,112.33,33.46,63.09,0.73,0.01
0.21,133.43,33.27,0.25,0.44,4889.00,4730.33,4612.00,4612.00,116.62,14191.00,14.00,112.24,33.42,63.95,0.71,0.01
0.52,133.90,33.54,0.28,0.29,11546.00,5943.00,4920.10,4328.00,2521.58,35658.00,26.00,112.65,33.68,64.08,0.60,0.02
0.41,134.46,33.79,0.25,0.50,7814.00,6363.25,5217.68,5033.00,1245.13,25453.00,18.00,113.23,34.03,64.04,0.72,0.02
0.24,135.06,35.86,0.80,0.13,7256.00,5264.75,4694.98,4316.00,1163.23,21059.00,16.00,113.32,35.99,64.05,0.76,0.01
0.23,135.13,36.02,0.25,0.44,7233.00,5338.33,4212.00,4212.00,1347.68,16015.00,14.00,112.96,36.19,64.73,0.64,0.01
0.28,135.40,35.85,0.39,0.47,8454.00,5999.67,4641.00,4641.00,1738.79,17999.00,14.00,113.73,35.97,64.05,0.79,0.01
0.25,135.44,35.86,0.25,0.44,5517.00,5030.33,4764.00,4764.00,344.63,15091.00,14.00,113.57,36.04,64.40,0.68,0.01
0.22,135.25,35.44,0.39,0.47,5898.00,5268.67,4639.00,4639.00,513.99,15806.00,14.00,113.37,35.54,64.63,0.78,0.01
0.30,135.41,35.80,0.16,0.84,6425.00,5239.50,4804.56,4068.00,885.29,20958.00,18.00,113.37,35.93,64.75,0.77,0.01
0.16,134.44,34.83,0.25,0.44,5636.00,5065.67,4499.00,4499.00,464.19,15197.00,14.00,112.77,34.92,64.32,0.74,0.00
1.03,135.03,34.56,0.50,0.35,9129.00,5980.50,5082.40,4196.00,1449.43,71766.00,44.00,113.43,34.87,64.41,0.66,0.05
0.42,134.90,35.75,0.54,0.15,5850.00,5257.20,5006.22,4238.00,601.59,26286.00,20.00,112.67,36.01,64.86,0.75,0.02
