Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max,Intensity Mean,Intensity Median,Intensity Min,Intensity StdDev,Intensity Sum,Number of Vertices,Position X,Position Y,Position Z,Sphericity,Volume
4.62,97.16,18.20,0.33,0.41,19675.00,9667.94,8952.12,6018.00,2853.92,628416.00,188.00,81.60,18.59,49.37,0.57,0.40
6.32,96.84,3.93,0.44,0.24,12177.00,7183.52,6795.42,5219.00,1453.11,596232.00,240.00,82.85,4.46,49.94,0.46,0.47
1.36,98.38,5.15,0.29,0.65,12873.00,7237.12,6564.28,5396.00,1749.42,123031.00,62.00,84.65,5.49,49.82,0.60,0.07
5.49,96.10,8.08,0.37,0.48,17966.00,8451.62,7975.02,5610.00,2037.52,760646.00,218.00,81.92,8.71,49.48,0.58,0.53
3.01,97.76,9.03,0.24,0.56,15889.00,8113.56,7696.03,5402.00,2230.56,332656.00,118.00,83.74,9.28,49.57,0.61,0.24
0.22,98.14,10.10,0.25,0.44,7121.00,6045.00,4573.00,4573.00,1077.25,18135.00,14.00,84.06,10.18,49.62,0.76,0.01
2.36,97.15,12.39,0.34,0.44,17292.00,8128.74,7061.50,5600.00,2585.11,284506.00,96.00,82.60,12.62,49.57,0.69,0.20
0.23,97.45,13.19,0.25,0.44,8654.00,6966.33,5114.00,5114.00,1449.88,20899.00,14.00,82.80,13.35,49.63,0.76,0.01
0.18,96.75,13.67,0.25,0.44,7169.00,6103.33,5416.00,5416.00,764.03,18310.00,14.00,82.21,13.78,49.11,0.72,0.00
0.48,96.72,13.50,0.32,0.58,8485.00,6628.29,6338.63,5976.00,775.99,46398.00,28.00,81.93,13.73,49.54,0.76,0.02
1.92,96.25,15.83,0.26,0.65,13293.00,8066.08,7285.03,5969.00,1746.26,193586.00,82.00,80.78,16.11,49.80,0.61,0.12
0.67,98.87,3.66,0.17,0.68,8771.00,6539.00,6304.25,5183.00,988.30,52312.00,32.00,85.34,3.87,49.77,0.58,0.02
1.20,98.31,6.52,0.31,0.59,16517.00,8378.46,7460.24,6120.00,2628.42,108920.00,46.00,84.32,6.80,50.08,0.68,0.07
2.50,98.59,7.18,0.36,0.46,14008.00,7733.30,7263.88,5461.00,1866.19,231999.00,94.00,84.69,7.44,49.91,0.56,0.15
0.72,97.46,9.26,0.14,0.35,10933.00,7118.63,6584.08,6050.00,1467.35,56949.00,32.00,82.84,9.43,50.46,0.60,0.03
0.65,97.89,11.42,0.63,0.14,8499.00,6493.86,5434.49,4981.00,1267.29,45457.00,30.00,83.42,11.69,49.88,0.60,0.02
1.15,96.06,13.37,0.26,0.45,9642.00,7095.46,6943.35,5455.00,1354.04,92241.00,52.00,81.06,13.58,49.73,0.59,0.05
4.04,96.11,14.24,0.11,0.82,11421.00,7746.07,7227.78,5216.00,1452.81,317589.00,152.00,80.59,14.60,50.29,0.43,0.21
0.42,97.96,16.62,0.51,0.22,8018.00,6831.40,6106.72,5909.00,823.77,34157.00,22.00,82.54,16.79,50.01,0.72,0.02
0.34,98.05,16.70,0.23,0.37,7897.00,6782.25,6407.28,6353.00,644.88,27129.00,18.00,82.40,16.77,50.42,0.64,0.01
0.19,96.40,17.89,0.25,0.44,7242.00,6954.33,6511.00,6511.00,318.08,20863.00,14.00,80.76,17.98,49.46,0.63,0.00
0.25,96.61,17.58,0.39,0.47,8484.00,7458.33,6379.00,6379.00,860.20,22375.00,14.00,80.78,17.72,49.94,0.74,0.01
0.40,99.36,2.39,0.32,0.46,7148.00,5570.17,5267.38,4788.00,783.21,33421.00,24.00,85.75,2.51,50.13,0.69,0.01
2.45,97.72,2.95,0.12,0.67,11340.00,7238.66,6661.92,5691.00,1447.35,253353.00,102.00,83.58,3.21,50.53,0.62,0.18
0.17,96.71,7.31,0.25,0.44,6755.00,6477.67,6116.00,6116.00,267.60,19433.00,14.00,82.56,7.38,49.83,0.72,0.00
0.90,97.08,6.47,0.66,0.17,10994.00,7231.20,6878.54,5673.00,1381.98,72312.00,42.00,82.78,6.73,50.27,0.60,0.04
0.33,96.92,7.19,0.12,0.69,6908.00,6070.20,5865.32,5805.00,419.98,30351.00,22.00,82.39,7.29,50.51,0.65,0.01
0.61,95.64,12.23,0.64,0.23,10345.00,7498.50,6433.26,5914.00,1564.29,44991.00,24.00,80.47,12.43,50.17,0.77,0.03
0.88,97.89,13.21,0.18,0.77,13183.00,7911.44,6598.63,5658.00,2136.72,71203.00,38.00,82.85,13.40,50.38,0.66,0.04
0.56,95.66,16.09,0.39,0.49,7864.00,6348.57,5511.71,5426.00,991.24,44440.00,26.00,79.83,16.29,50.13,0.74,0.03
1.32,99.03,4.93,0.36,0.52,11991.00,7913.64,7744.31,5814.00,1712.35,110791.00,52.00,85.05,5.32,50.45,0.64,0.07
0.22,97.18,7.02,0.25,0.44,7439.00,6739.33,5978.00,5978.00,598.04,20218.00,14.00,82.64,7.14,50.62,0.77,0.01
1.88,97.80,8.13,0.42,0.35,10645.00,7461.85,7374.49,5720.00,1309.78,149237.00,80.00,83.16,8.41,50.78,0.46,0.08
0.06,96.11,13.09,0.39,0.47,5735.00,5594.33,5413.00,5413.00,134.55,16783.00,14.00,80.86,13.21,50.24,0.76,0.00
0.25,96.60,13.13,0.39,0.47,7872.00,6713.33,5931.00,5931.00,835.90,20140.00,14.00,81.22,13.27,50.58,0.78,0.01
4.98,96.54,15.04,0.20,0.51,14087.00,8519.45,8170.54,5332.00,1954.25,630439.00,196.00,80.80,15.45,50.52,0.55,0.43
1.09,98.60,17.12,0.14,0.64,9814.00,6944.23,6279.79,5335.00,1209.86,90275.00,50.00,82.82,17.32,50.62,0.61,0.05
0.39,98.55,17.44,0.26,0.70,7352.00,6608.60,6074.61,5978.00,575.64,33043.00,20.00,82.60,17.59,50.79,0.77,0.02
1.18,97.26,17.24,0.23,0.53,9755.00,7288.64,6770.62,5954.00,1110.27,102041.00,56.00,81.08,17.44,50.80,0.57,0.05
0.63,97.39,17.53,0.35,0.22,9184.00,7397.43,6015.38,5790.00,1381.62,51782.00,30.00,80.96,17.65,51.17,0.57,0.02
2.34,96.53,17.30,0.20,0.67,11833.00,7484.03,6939.55,5474.00,1678.57,217037.00,102.00,80.35,17.65,50.50,0.53,0.13
0.18,99.89,2.35,0.39,0.47,7107.00,5752.00,5056.00,5056.00,958.25,17256.00,14.00,85.96,2.45,50.82,0.73,0.00
4.87,99.52,3.44,0.42,0.35,15691.00,7971.49,7173.50,5454.00,2323.57,605833.00,204.00,85.41,3.92,50.94,0.56,0.43
2.22,98.84,6.52,0.29,0.65,11893.00,7554.74,7016.61,4996.00,1609.47,256861.00,90.00,84.51,6.91,50.79,0.70,0.18
0.31,95.64,11.78,0.39,0.38,8517.00,6723.25,6077.99,5486.00,1136.84,26893.00,18.00,80.65,11.91,50.00,0.69,0.01
0.92,96.18,11.60,0.25,0.61,12852.00,7234.56,6528.94,5358.00,2115.58,65111.00,38.00,80.82,11.85,50.78,0.59,0.04
0.34,95.91,12.16,0.25,0.44,10015.00,7325.00,5928.00,5928.00,1902.59,21975.00,14.00,80.33,12.32,50.93,0.76,0.01
0.21,97.85,12.46,0.27,0.00,6423.00,6179.00,5965.00,5965.00,188.18,18537.00,14.00,83.13,12.52,50.08,0.61,0.00
2.99,98.07,12.22,0.28,0.62,15832.00,8492.25,7184.07,5723.00,2731.25,373659.00,130.00,82.89,12.59,50.88,0.63,0.24
1.94,98.37,13.70,0.24,0.48,14385.00,7974.35,6640.40,5651.00,2620.13,183410.00,82.00,82.94,13.99,51.01,0.63,0.13
0.18,98.78,18.42,0.25,0.44,8620.00,6316.33,4873.00,4873.00,1646.23,18949.00,14.00,82.63,18.52,50.87,0.70,0.00
0.35,97.61,1.25,0.72,0.12,8097.00,6497.00,5597.07,5408.00,1083.03,25988.00,18.00,83.13,1.38,51.13,0.78,0.01
0.18,97.59,1.51,0.08,0.53,5914.00,5464.00,5215.38,5178.00,297.01,21856.00,18.00,83.25,1.63,50.91,0.60,0.00
1.50,99.44,5.09,0.23,0.62,11095.00,6909.00,6679.43,5357.00,1305.97,138180.00,66.00,85.19,5.35,51.02,0.64,0.09
0.43,99.51,4.82,0.62,0.23,8497.00,6515.17,6052.74,5943.00,899.37,39091.00,26.00,85.17,4.94,51.23,0.66,0.01
0.22,98.76,5.56,0.39,0.47,8527.00,6993.67,5938.00,5938.00,1109.61,20981.00,14.00,84.66,5.70,50.53,0.83,0.01
0.66,98.99,5.49,0.47,0.23,10761.00,7029.86,5619.16,5599.00,1779.43,49209.00,30.00,84.60,5.69,51.09,0.60,0.02
1.05,97.53,6.47,0.27,0.60,10593.00,7024.17,6594.51,5624.00,1338.90,84290.00,42.00,82.96,6.74,50.84,0.65,0.05
0.36,97.67,8.41,0.44,0.32,8091.00,6478.20,5826.94,5571.00,898.77,32391.00,20.00,82.74,8.63,51.17,0.68,0.01
1.89,97.90,14.43,0.25,0.64,12226.00,7234.52,6528.25,5378.00,1632.50,180863.00,82.00,82.19,14.74,51.12,0.62,0.12
0.20,98.45,14.50,0.25,0.44,6614.00,5931.33,5245.00,5245.00,558.90,17794.00,14.00,82.53,14.57,51.66,0.67,0.00
0.53,100.35,0.00,0.33,0.57,9436.00,7295.50,6291.58,5810.00,1447.36,43773.00,24.00,86.19,0.13,51.39,0.68,0.02
0.52,100.27,2.09,0.15,0.63,7932.00,5993.17,5573.74,5363.00,882.35,35959.00,26.00,86.04,2.27,51.43,0.74,0.02
1.34,98.66,2.30,0.11,0.75,11603.00,7605.64,7212.43,5461.00,1768.72,106479.00,54.00,84.05,2.50,51.60,0.59,0.07
0.24,98.34,8.17,0.25,0.44,7949.00,6636.33,5845.00,5845.00,934.72,19909.00,14.00,83.69,8.29,50.98,0.66,0.01
1.34,97.10,13.04,0.33,0.47,11438.00,7473.86,7243.25,5845.00,1304.79,104634.00,56.00,81.40,13.30,51.25,0.58,0.06
1.05,97.46,13.31,0.38,0.43,10122.00,7314.09,6456.02,5653.00,1588.93,80455.00,44.00,81.73,13.54,51.34,0.66,0.06
0.12,98.16,15.85,0.25,0.44,5771.00,5571.33,5233.00,5233.00,240.53,16714.00,14.00,82.08,15.97,51.42,0.73,0.00
0.65,98.99,17.00,0.40,0.47,8181.00,6170.00,5848.73,4971.00,947.63,49360.00,32.00,82.92,17.19,51.26,0.67,0.03
2.85,100.65,0.59,0.42,0.29,10020.00,7010.11,6562.50,5527.00,1141.24,266384.00,116.00,86.15,0.93,52.04,0.56,0.19
1.86,96.57,21.76,0.25,0.67,12013.00,7644.00,7129.13,4989.00,1727.64,160524.00,68.00,80.49,22.09,48.57,0.63,0.12
0.21,97.74,26.10,0.80,0.13,5928.00,5560.50,5480.91,5285.00,233.15,22242.00,16.00,80.54,26.21,48.78,0.88,0.01
0.60,96.42,19.24,0.13,0.92,8087.00,6569.29,5868.05,5382.00,994.35,45985.00,30.00,80.73,19.40,49.01,0.65,0.02
1.64,97.37,19.44,0.28,0.44,10773.00,7463.42,7369.90,5906.00,1189.11,141805.00,68.00,81.74,19.72,49.10,0.62,0.10
0.50,98.27,20.87,0.08,0.53,12387.00,8572.75,7658.38,5509.00,2487.58,34291.00,18.00,82.37,21.00,49.30,0.67,0.02
3.39,98.77,24.28,0.35,0.51,20828.00,8531.85,7578.74,6081.00,2743.19,341274.00,134.00,82.15,24.60,49.01,0.49,0.20
1.40,99.14,26.84,0.29,0.63,10886.00,7366.80,7475.74,5217.00,1462.39,147336.00,60.00,81.82,27.13,48.98,0.77,0.10
0.23,99.58,27.03,0.25,0.44,7037.00,6503.00,5838.00,5838.00,498.18,19509.00,14.00,82.05,27.14,49.47,0.70,0.01
0.47,96.50,21.14,0.49,0.25,8042.00,6441.67,5842.05,5561.00,866.06,38650.00,24.00,80.09,21.33,49.43,0.68,0.02
0.22,97.41,23.44,0.47,0.32,7520.00,6529.00,6238.04,5543.00,727.75,26116.00,18.00,80.59,23.60,49.35,0.87,0.01
1.83,99.59,25.17,0.36,0.53,16923.00,8575.09,7807.14,5863.00,2747.02,188652.00,74.00,82.58,25.44,49.52,0.62,0.11
0.20,99.25,25.78,0.25,0.44,6554.00,6459.00,6376.00,6376.00,73.17,19377.00,14.00,82.20,25.90,49.23,0.71,0.01
1.95,98.18,25.79,0.50,0.35,9867.00,7241.17,6614.66,5267.00,1319.71,166547.00,80.00,80.69,26.14,49.46,0.61,0.12
0.75,99.76,28.84,0.32,0.59,9523.00,6663.89,5499.96,4986.00,1613.46,59975.00,34.00,81.71,29.03,49.33,0.76,0.04
0.92,102.76,34.47,0.34,0.50,7720.00,6389.92,6031.95,5612.00,682.48,76679.00,44.00,83.16,34.70,49.40,0.67,0.05
4.30,104.48,36.74,0.18,0.77,19746.00,8167.52,7268.99,5161.00,2683.19,530889.00,180.00,84.16,37.12,49.54,0.55,0.34
0.88,96.50,18.49,0.20,0.68,12980.00,8015.67,7264.38,5664.00,2007.43,72141.00,38.00,80.52,18.82,49.75,0.67,0.04
0.49,96.44,20.04,0.31,0.47,9513.00,6964.33,6161.84,5717.00,1351.80,41786.00,26.00,80.16,20.19,49.66,0.77,0.02
4.43,99.06,23.71,0.15,0.65,17818.00,9305.49,8418.00,5786.00,2725.25,651384.00,172.00,82.21,24.03,49.78,0.60,0.41
3.10,97.70,24.19,0.28,0.57,12649.00,7684.53,6977.24,5203.00,1866.12,376542.00,126.00,80.35,24.66,49.80,0.64,0.27
1.08,99.13,28.62,0.24,0.41,9652.00,6948.36,6298.55,4856.00,1489.28,76432.00,44.00,80.86,28.84,49.55,0.64,0.05
0.27,99.59,28.70,0.25,0.44,7056.00,6502.00,5750.00,5750.00,551.25,19506.00,14.00,81.12,28.78,50.09,0.72,0.01
0.53,99.86,29.57,0.37,0.49,7925.00,6267.71,5872.91,4798.00,959.01,43874.00,28.00,81.37,29.70,49.69,0.76,0.02
2.97,105.00,34.96,0.22,0.48,10117.00,6829.31,6413.71,5020.00,1273.11,245855.00,118.00,85.22,35.34,50.12,0.51,0.17
0.28,96.43,20.34,0.32,0.46,8866.00,6160.00,5208.34,5194.00,1563.61,24640.00,18.00,79.92,20.49,49.92,0.73,0.01
0.68,97.26,21.07,0.44,0.39,10468.00,8223.86,7592.92,6553.00,1285.75,57567.00,28.00,80.63,21.35,50.03,0.76,0.03
4.35,98.73,21.24,0.16,0.79,14711.00,7662.52,6959.23,5608.00,1768.44,505726.00,186.00,82.47,21.68,49.75,0.55,0.34
0.66,97.82,23.56,0.24,0.63,9511.00,7387.00,6434.01,5881.00,1354.96,51709.00,30.00,80.69,23.77,49.92,0.70,0.03
2.65,100.03,25.18,0.13,0.70,16456.00,8672.52,7799.63,5802.00,2689.81,268848.00,110.00,82.48,25.50,50.53,0.56,0.17
0.30,101.33,28.14,0.25,0.44,6998.00,6354.00,6017.00,6017.00,455.54,19062.00,14.00,83.39,28.29,50.12,0.71,0.01
1.24,100.04,28.81,0.50,0.36,12345.00,7254.15,6636.46,5672.00,1792.52,94304.00,50.00,81.74,29.02,49.85,0.64,0.07
0.85,102.09,30.16,0.44,0.43,10395.00,7161.38,6953.70,5968.00,1292.38,57291.00,32.00,83.60,30.33,50.14,0.67,0.04
2.04,102.13,30.54,0.47,0.28,10351.00,6990.05,6485.38,5705.00,1199.68,153781.00,84.00,83.50,31.06,49.93,0.52,0.10
0.30,102.36,30.73,0.10,0.57,7733.00,6937.25,6937.31,5977.00,628.60,27749.00,18.00,83.49,30.82,50.57,0.63,0.01
2.75,105.74,36.66,0.33,0.40,11758.00,7823.33,6903.45,5636.00,1845.70,258170.00,110.00,85.36,37.05,50.20,0.53,0.17
0.08,98.60,20.27,0.25,0.44,5502.00,5407.33,5252.00,5252.00,110.70,16222.00,14.00,82.87,20.28,49.43,0.42,0.00
0.15,99.04,20.67,0.25,0.44,6444.00,6060.33,5781.00,5781.00,280.54,18181.00,14.00,83.02,20.72,49.87,0.68,0.00
0.60,99.19,20.26,0.34,0.45,8499.00,6807.86,6084.82,5664.00,1012.08,47655.00,30.00,83.06,20.43,50.22,0.74,0.03
0.46,98.86,20.31,0.25,0.20,9242.00,7165.60,5917.20,5589.00,1563.34,35828.00,22.00,82.53,20.53,50.40,0.64,0.02
0.37,99.04,20.18,0.39,0.47,9151.00,8427.00,7528.00,7528.00,674.04,25281.00,14.00,82.71,20.35,50.54,0.81,0.02
7.60,97.40,21.70,0.17,0.72,21737.00,9550.79,8666.89,5573.00,3105.79,1212950.00,310.00,80.55,22.24,50.03,0.51,0.72
0.81,99.26,22.22,0.41,0.34,8015.00,6751.60,6975.41,5456.00,977.28,67516.00,36.00,82.59,22.39,50.29,0.70,0.04
0.28,98.57,26.03,0.12,0.93,9411.00,7514.33,5787.00,5787.00,1484.33,22543.00,14.00,80.67,26.14,50.25,0.70,0.01
0.58,100.16,29.39,0.16,0.84,8225.00,6664.00,6152.33,5624.00,967.47,39984.00,24.00,81.44,29.57,50.25,0.73,0.03
5.15,101.68,32.28,0.24,0.46,16175.00,7584.96,7159.70,5237.00,2001.79,561287.00,202.00,82.05,32.74,50.36,0.53,0.42
3.94,97.28,18.50,0.51,0.34,16233.00,8563.20,7726.24,5912.00,2437.36,505229.00,166.00,80.81,18.87,50.76,0.56,0.31
0.47,96.79,18.99,0.23,0.45,9167.00,6933.43,6370.03,6133.00,1025.61,48534.00,28.00,80.62,19.12,50.03,0.65,0.02
2.06,97.76,20.94,0.40,0.41,10540.00,7482.62,6777.76,5651.00,1268.30,157135.00,82.00,80.84,21.28,50.67,0.48,0.09
0.15,98.29,20.97,0.39,0.47,6478.00,6162.00,5815.00,5815.00,271.55,18486.00,14.00,81.23,21.10,51.16,0.82,0.00
0.30,98.18,23.72,0.39,0.38,7345.00,6370.75,5730.39,5685.00,697.52,25483.00,18.00,80.71,23.82,50.58,0.75,0.01
0.15,99.30,26.80,0.25,0.44,6609.00,6111.67,5390.00,5390.00,522.33,18335.00,14.00,81.12,26.88,50.58,0.76,0.00
0.39,99.22,27.88,0.27,0.33,7586.00,6024.00,5624.89,5137.00,823.40,36144.00,26.00,80.59,28.19,50.55,0.67,0.01
0.20,101.46,28.13,0.39,0.47,6808.00,6297.33,5310.00,5310.00,698.29,18892.00,14.00,83.34,28.22,50.52,0.83,0.01
0.42,100.29,30.06,0.20,0.61,9727.00,6486.40,5207.73,5136.00,1711.86,32432.00,22.00,81.15,30.34,50.51,0.68,0.01
1.37,102.63,31.05,0.29,0.53,10246.00,7257.05,6889.03,5418.00,1271.18,137884.00,56.00,83.65,31.34,50.54,0.71,0.09
5.04,103.13,33.53,0.15,0.72,19852.00,10255.00,9232.04,5543.00,3746.11,943462.00,208.00,83.23,33.95,50.56,0.65,0.56
0.29,97.48,20.07,0.25,0.44,7613.00,6881.00,6043.00,6043.00,645.32,20643.00,14.00,80.61,20.20,50.95,0.72,0.01
0.22,100.10,23.19,0.32,0.46,7295.00,5808.00,5211.02,5161.00,872.03,23232.00,18.00,83.03,23.31,50.81,0.75,0.01
0.79,101.50,27.12,0.25,0.68,7964.00,6379.60,5981.35,5047.00,906.61,63796.00,36.00,83.46,27.32,50.90,0.74,0.04
0.24,101.59,30.32,0.12,0.93,7561.00,6800.67,5431.00,5431.00,970.46,20402.00,14.00,82.35,30.39,51.13,0.57,0.00
2.70,101.84,29.40,0.34,0.45,9890.00,6817.66,6594.31,5426.00,981.31,197712.00,106.00,83.52,29.86,50.04,0.47,0.13
0.40,103.17,32.31,0.06,0.87,9412.00,6852.00,5513.00,5513.00,1527.31,34260.00,22.00,83.76,32.45,50.74,0.65,0.01
0.18,104.81,36.90,0.12,0.93,7486.00,6224.67,5088.00,5088.00,982.94,18674.00,14.00,83.87,36.98,50.83,0.73,0.00
2.02,99.64,24.26,0.31,0.48,13044.00,8513.52,7999.86,6064.00,1798.58,195811.00,70.00,82.02,24.63,50.94,0.68,0.15
1.43,101.16,27.12,0.46,0.35,13107.00,7154.12,6174.66,5391.00,2082.84,121620.00,66.00,82.88,27.42,51.11,0.55,0.07
0.30,101.10,27.60,0.25,0.44,8526.00,7312.67,5928.00,5928.00,1067.53,21938.00,14.00,82.78,27.73,50.98,0.69,0.01
1.33,100.19,28.51,0.39,0.29,8994.00,7029.82,6636.87,5292.00,1136.89,119507.00,58.00,81.23,28.76,51.12,0.67,0.08
2.21,106.16,37.00,0.24,0.69,15371.00,7511.83,6857.38,5419.00,2052.04,225355.00,90.00,85.24,37.31,51.12,0.62,0.15
0.21,106.33,36.87,0.25,0.44,8188.00,6505.67,5659.00,5659.00,1189.60,19517.00,14.00,85.35,36.97,51.52,0.71,0.01
1.24,100.81,27.71,0.31,0.59,15085.00,8075.00,6598.36,5639.00,2461.29,113050.00,54.00,82.12,27.96,51.34,0.64,0.07
0.50,102.43,29.91,0.41,0.34,13183.00,7078.57,5584.61,5464.00,2596.88,49550.00,30.00,83.32,30.07,51.45,0.75,0.02
0.35,100.83,30.54,0.08,0.53,7098.00,6363.00,6116.41,5940.00,442.43,25452.00,18.00,81.63,30.69,50.61,0.60,0.01
0.62,101.23,30.25,0.37,0.15,7199.00,6023.75,5938.71,4844.00,649.79,48190.00,34.00,81.83,30.48,51.22,0.56,0.02
0.49,102.15,31.68,0.48,0.26,7021.00,6098.67,6029.79,5271.00,641.24,36592.00,24.00,82.25,31.89,51.51,0.75,0.02
0.05,105.27,36.07,0.12,0.93,5348.00,5159.00,5011.00,5011.00,140.60,15477.00,14.00,84.42,36.18,51.44,0.54,0.00
0.46,118.10,55.79,0.35,0.52,8547.00,6698.60,6245.66,5794.00,956.50,33493.00,22.00,92.19,55.90,48.19,0.78,0.02
0.18,117.86,54.61,0.00,1.92,5815.00,5484.67,5064.00,5064.00,313.18,16454.00,14.00,92.46,54.70,48.47,0.77,0.00
0.66,106.92,40.56,0.40,0.45,8962.00,7007.00,6281.55,5461.00,1118.91,49049.00,26.00,86.02,40.77,48.68,0.70,0.03
0.87,107.17,40.46,0.66,0.21,8830.00,7323.80,7146.54,6085.00,900.36,73238.00,38.00,86.01,40.68,49.32,0.62,0.04
2.36,110.32,43.15,0.18,0.83,11670.00,7865.48,7389.66,4864.00,1794.81,243830.00,96.00,88.93,43.54,48.64,0.62,0.17
0.41,110.23,43.74,0.44,0.21,9109.00,7297.00,6240.15,6183.00,1200.50,29188.00,18.00,88.90,43.85,48.21,0.75,0.02
0.69,111.63,44.47,0.08,0.53,8976.00,6412.00,5927.88,5035.00,1182.45,44884.00,30.00,89.80,44.61,49.07,0.66,0.03
0.29,105.14,38.19,0.32,0.46,7416.00,6084.50,5642.13,5179.00,834.86,24338.00,18.00,84.75,38.34,49.02,0.76,0.01
4.14,116.37,48.27,0.33,0.41,15059.00,8302.38,7393.92,5487.00,2129.14,415119.00,162.00,93.39,48.65,49.52,0.49,0.27
0.20,118.24,55.66,0.00,1.92,5758.00,5575.67,5249.00,5249.00,231.51,16727.00,14.00,92.03,55.74,49.04,0.72,0.01
5.11,110.76,42.84,0.42,0.35,18286.00,8965.14,8366.72,6308.00,2046.72,645490.00,198.00,89.02,43.31,49.67,0.53,0.42
2.84,110.36,43.58,0.16,0.61,14173.00,6917.35,6388.75,4861.00,1916.24,235190.00,130.00,88.13,43.83,49.93,0.45,0.14
0.60,108.01,39.39,0.25,0.72,8200.00,6564.17,6332.99,5194.00,1000.19,39385.00,26.00,87.41,39.65,49.53,0.66,0.02
5.36,107.94,40.27,0.24,0.62,20425.00,8614.99,7829.97,5901.00,2491.23,611664.00,210.00,86.67,40.81,49.75,0.48,0.39
0.63,115.64,48.17,0.62,0.25,7857.00,6385.50,5915.57,5456.00,790.18,51084.00,34.00,92.58,48.43,49.57,0.61,0.02
0.32,105.30,38.14,0.16,0.84,8190.00,6623.50,6113.92,5363.00,1041.58,26494.00,18.00,84.49,38.28,49.85,0.74,0.01
0.66,107.80,38.86,0.64,0.18,7889.00,5889.67,5479.96,5047.00,832.30,53007.00,36.00,86.99,39.06,50.27,0.60,0.02
0.17,108.06,38.95,0.39,0.47,6344.00,6146.00,5851.00,5851.00,212.63,18438.00,14.00,86.96,39.11,50.84,0.83,0.00
0.41,108.40,39.59,0.16,0.84,8516.00,6968.75,6965.21,5235.00,1165.69,27875.00,18.00,87.53,39.75,50.09,0.78,0.02
1.55,110.91,42.72,0.19,0.70,13899.00,8633.59,7756.53,6551.00,1814.74,146771.00,58.00,89.00,42.97,50.34,0.63,0.09
0.73,114.68,45.12,0.46,0.38,8966.00,6690.56,6172.22,5079.00,1190.91,60215.00,36.00,92.57,45.39,50.21,0.74,0.04
0.16,115.19,46.01,0.12,0.93,6252.00,6031.00,5805.00,5805.00,182.52,18093.00,14.00,92.61,46.21,50.55,0.60,0.00
3.84,116.32,47.36,0.11,0.53,15218.00,7953.91,7250.03,5818.00,1981.49,421557.00,160.00,93.43,47.77,50.20,0.50,0.25
0.35,106.90,38.84,0.32,0.46,7455.00,6106.50,5643.75,5615.00,779.25,24426.00,18.00,85.53,38.96,50.93,0.70,0.01
0.70,109.85,41.49,0.66,0.18,8205.00,6575.88,6642.50,5005.00,1098.22,52607.00,34.00,87.93,41.76,50.90,0.68,0.03
0.24,111.26,43.76,0.12,0.93,8327.00,6887.67,5986.00,5986.00,1028.56,20663.00,14.00,88.71,43.87,50.85,0.57,0.00
0.22,110.97,43.94,0.39,0.47,7798.00,6527.00,5505.00,5505.00,952.53,19581.00,14.00,88.24,44.08,50.84,0.83,0.01
0.25,113.59,44.71,0.33,0.43,5898.00,5464.80,5182.20,5147.00,299.88,27324.00,22.00,91.20,44.79,50.79,0.48,0.00
0.15,114.09,45.13,0.25,0.44,6382.00,5894.00,5575.00,5575.00,350.46,17682.00,14.00,91.44,45.22,51.07,0.67,0.00
1.86,114.90,45.10,0.41,0.46,11114.00,6793.72,6173.00,5258.00,1450.38,169843.00,78.00,92.54,45.34,50.83,0.64,0.12
0.22,108.32,40.37,0.25,0.50,7290.00,6390.75,6249.97,5751.00,559.42,25563.00,18.00,86.48,40.50,51.15,0.67,0.01
0.36,111.51,42.61,0.18,0.61,6291.00,5508.00,5298.84,5177.00,402.10,33048.00,24.00,89.90,42.71,50.29,0.58,0.01
0.11,115.35,45.98,0.39,0.47,6464.00,5687.00,5258.00,5258.00,550.42,17061.00,14.00,92.55,46.09,51.15,0.80,0.00
0.15,108.87,40.42,0.47,0.32,6965.00,6071.00,5407.25,5357.00,702.28,24284.00,18.00,86.93,40.61,51.45,0.81,0.00
0.20,110.16,41.41,0.39,0.47,7052.00,5801.67,5085.00,5085.00,887.27,17405.00,14.00,88.09,41.58,51.44,0.80,0.01
0.15,120.65,53.19,0.25,0.44,6114.00,5563.00,4959.00,4959.00,473.02,16689.00,14.00,96.68,53.67,48.27,0.63,0.00
0.41,120.64,53.16,0.25,0.00,7252.00,6394.40,5576.34,5442.00,740.22,31972.00,22.00,96.58,53.37,48.74,0.57,0.01
0.11,120.76,53.43,0.25,0.44,5948.00,5636.67,5368.00,5368.00,238.70,16910.00,14.00,96.44,53.73,48.94,0.56,0.00
0.25,120.65,53.74,0.25,0.44,7512.00,6576.67,6088.00,6088.00,661.60,19730.00,14.00,96.08,54.11,48.97,0.70,0.01
0.30,119.94,55.04,0.16,0.36,9438.00,6106.20,5247.48,5164.00,1667.25,30531.00,20.00,94.70,55.13,48.76,0.62,0.01
0.24,119.44,52.28,0.25,0.44,8229.00,6640.33,5621.00,5621.00,1138.28,19921.00,14.00,95.53,52.38,48.94,0.69,0.01
0.78,121.00,53.71,0.37,0.47,11957.00,6786.10,6184.34,5389.00,1859.95,67861.00,36.00,96.06,54.75,49.16,0.70,0.04
2.49,119.07,51.44,0.31,0.56,12804.00,6662.84,6391.95,4950.00,1572.68,213211.00,114.00,95.35,51.73,49.09,0.52,0.14
